Title,Company,URL,Applicants,Match Score
Engineer,Tata Consultancy Services,https://www.linkedin.com/jobs/search/?currentJobId=4368296772&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD&start=50,6,8.1
Business Applications Administrator,Cast & Crew,https://www.linkedin.com/jobs/search/?currentJobId=4368503587&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD&start=50,6,8.1
Data Program Associate/Manager (open to multiple levels),AcuityMD,https://www.linkedin.com/jobs/search/?currentJobId=4368853987&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD&start=50,12,8.1
Associate Software Support Specialist,Tyler Technologies,https://www.linkedin.com/jobs/search/?currentJobId=4368511080&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD&start=50,4,8.1
Entry Level Human Resources & Data Analyst,Social Capital Resources,https://www.linkedin.com/jobs/search/?currentJobId=4368294723&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD&start=50,32,8.1
Strategy Business Development Analyst,Franciscan Health,https://www.linkedin.com/jobs/search/?currentJobId=4368867018&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD&start=50,18,8.1
AI Data Analyst,Kavaliro,https://www.linkedin.com/jobs/search/?currentJobId=4368882360&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,4,8.1
Denials Analyst / Utilization Review / Full Time,Catawba Valley Health System,https://www.linkedin.com/jobs/search/?currentJobId=4368879426&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,0,8.1
APX (New Grad),Sierra,https://www.linkedin.com/jobs/search/?currentJobId=4368861932&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,15,8.1
Research Associate - Aerosol,Lovelace Biomedical,https://www.linkedin.com/jobs/search/?currentJobId=4359237183&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,18,8.1
Research Specialist II,Princeton University,https://www.linkedin.com/jobs/search/?currentJobId=4368862641&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,0,8.1
"Epic Analyst Associate, FT, Days, - Remote",Prisma Health,https://www.linkedin.com/jobs/search/?currentJobId=4368525062&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,0,8.1
"Analyst, IT",Monogram Foods,https://www.linkedin.com/jobs/search/?currentJobId=4368869441&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,0,8.1
Data Analyst,University of Oklahoma,https://www.linkedin.com/jobs/search/?currentJobId=4368506777&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,29,8.1
Junior System Engineer,Credo,https://www.linkedin.com/jobs/search/?currentJobId=4368519169&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,14,8.1
Technical Support Data Analyst - Remote,Optum,https://www.linkedin.com/jobs/search/?currentJobId=4368882319&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,11,8.1
"Analyst, Change Management",Skydio,https://www.linkedin.com/jobs/search/?currentJobId=4368883097&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,25,8.1
Field Chemist I,Arcwood Environmental,https://www.linkedin.com/jobs/search/?currentJobId=4368877142&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,0,8.1
Life Science Research Professional 1,Stanford University,https://www.linkedin.com/jobs/search/?currentJobId=4368879740&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,0,8.1
Sales Engineer,IO SCADA,https://www.linkedin.com/jobs/search/?currentJobId=4368525589&f_E=2%2C3&f_TPR=r2592000&keywords=Data%20Scientist&location=United%20States&sortBy=DD,0,8.1
Software Developer,Azenta Life Sciences,https://www.linkedin.com/jobs/search/?currentJobId=4369722037&f_E=2%2C3&f_TPR=r86400&keywords=AI%20Engineer&location=United%20States&sortBy=DD,8,8.1
"Software Engineer, Growth",Braintrust,https://www.linkedin.com/jobs/search/?currentJobId=4369711552&f_E=2%2C3&f_TPR=r86400&keywords=AI%20Engineer&location=United%20States&sortBy=DD,0,8.1
Founding Engineer,Aesona,https://www.linkedin.com/jobs/search/?currentJobId=4369171831&f_E=2%2C3&f_TPR=r86400&keywords=AI%20Engineer&location=United%20States&sortBy=DD,22,8.1
Backend LLM / MCP Engineer,IMPORTANTE EMPRESA EC,https://www.linkedin.com/jobs/search/?currentJobId=4369699774&f_E=2%2C3&f_TPR=r86400&keywords=AI%20Engineer&location=United%20States&sortBy=DD,3,8.1
AI First Software Engineer - Senior Associate,PwC,https://www.linkedin.com/jobs/search/?currentJobId=4317443392&f_E=2%2C3&f_TPR=r86400&keywords=AI%20Engineer&location=United%20States&sortBy=DD&start=100,49,9.0
Machine Learning Engineer New Grad 2025-2026,Quora,https://www.linkedin.com/jobs/search/?currentJobId=4369733073&f_E=2%2C3&f_TPR=r86400&keywords=AI%20Engineer&location=United%20States&sortBy=DD&start=125,12,9.0
Data Engineer,Dune Security,https://www.linkedin.com/jobs/search/?currentJobId=4369720878&f_E=2%2C3&f_TPR=r86400&keywords=AI%20Engineer&location=United%20States&sortBy=DD&start=175,5,8.5
AI Developer (Internship),ATC,https://www.linkedin.com/jobs/search/?currentJobId=4369159618&f_E=2%2C3&f_TPR=r86400&keywords=AI%20Engineer&location=United%20States&sortBy=DD&start=175,76,9.0
Software Engineer - New Grad/Early Career,Blissway Inc.,https://www.linkedin.com/jobs/search/?currentJobId=4369732381&f_E=2%2C3&f_TPR=r86400&keywords=Machine%20Learning%20Engineer&location=United%20States&sortBy=DD,3,9.0
